"","Period","Species","Area","Centroid_X","Centroid_Y","Elevation","Contraction","Distance","Overlap","Shift_Accelerate","Double_Back","Double_Back_Relative","PoleShift","Elevation_Group","PoleShift_km","Extinction","Extinction_Overlap"
"310","2070","Saxifraga latepetiolata",82974.85,-0.230834937439845,41.9587864934232,767.73,0.13,20.0521767744182,0.644749448599173,"0",141.329996459696,0.985058041587106,0.148998725590239,"0",16.5494430018826,0,0.1
"311","2070","Saxifraga longifolia",31897.14,2.28771929824561,45.4628189792664,1655.86,-0.63,94.6623295914278,0.348817514496606,"0",62.8192231846246,0.459733217953216,0.697315933387806,"0",77.4955148427646,0.22,0.23
"312","2070","Saxifraga losae",185381.46,0.853795726211277,43.8363303242089,593.9,0.87,11.0083280680401,0.989622080746908,"0",28.9923170205438,0.998522658909161,-0.0956249017406492,"0",10.6248809393557,0,0
"313","2070","Saxifraga maderensis",431.77,-17.0104166666667,32.7482638888889,919.33,0.6,0.429197996629847,0.9999838593507,"0",2.38425598957126,0.86220222189394,0.0027928743961354,"0",0.309729665666224,0,0
"314","2070","Saxifraga magellanica",324787.28,-72.7406638964348,-38.3104088969719,1665.41,-0.3,36.8844763165547,0.674040219749704,"0",310.015166295079,0.999821728505283,0.331716980621763,"0",36.8203242953198,0.09,0.09
"315","2070","Saxifraga mertensiana",435580.99,-130.479118192485,52.0495188626714,627.34,0.01,10.5214794430741,0.885434198968256,"0",237.752475329258,0.922538595657247,-0.091466084088232,"0",10.1773545571992,0,0.03
"316","2070","Saxifraga moncayensis",76745.85,1.35235099563557,43.2092965766503,1063.29,0.22,48.9797133728408,0.917589468625469,"0",43.3477441313545,0.759887937470716,-0.311845462177992,"0",34.6459857458218,0,0.02
"317","2070","Saxifraga muscoides",33129.61,11.3432962794918,45.0433681185723,1680.26,0.63,119.802774427463,0.977859815906996,"0",158.327124781357,0.999388673371674,-0.08129879034243,"0",9.03501255731259,0,0.01
"318","2070","Saxifraga mutata",166845.42,13.3074936427209,44.6854830775285,596.26,0.17,89.5480765273002,0.600650285058658,"0",109.450857842293,0.547601278851747,-0.735856262057887,"0",81.7777824697471,0,0.12
"319","2070","Saxifraga nevadensis",578612.65,-2.5336167589608,41.1780983965617,628.8,0.51,13.692802775698,0.995761181359782,"0",32.8056558326575,0.55604648791207,-0.122472704781707,"0",13.6016394100893,0,0
"320","2070","Saxifraga nipponica",254493.74,132.525369973464,42.4225096958563,492.39,1.38,63.5462836870299,0.503707471067937,"0",219.43387137263,0.912053371272156,0.0975752356726431,"0",10.8387104304521,0,0.16
"321","2070","Saxifraga oppositifolia",766304.04,-14.8487040732781,65.9084998386119,501.93,-0.19,162.53820683468,0.643955655658673,"0",695.402845923394,0.978666047992642,0.363203138451823,"0",40.4983965850583,0.05,0.1
"322","2070","Saxifraga osloensis",355471.42,17.0838708914264,57.9785279057052,97.01,0.44,297.213730254454,0.716478096736916,"0",181.836375312471,0.372507830903138,0.208973536048426,"0",23.2745164492071,0,0.08
"323","2070","Saxifraga paniculata",759605.22,-23.4585846423096,58.3637097785106,562.94,-0.21,116.487884674993,0.607407658892163,"0",504.684598858639,0.989384738335634,1.01412030942711,"0",112.947756953774,0.06,0.12
"324","2070","Saxifraga paradoxa",201965.18,13.9017483211784,47.0106159891208,737.62,1.86,8.43047940159031,0.999586396827263,"0",40.1653682173428,0.711897207234487,0.00214481981223713,"0",0.238441822669626,0,0
"325","2070","Saxifraga pentadactylis",37406.18,0.734633281270338,48.3249788494078,1260.71,-0.73,21.6975776535052,0.234065479401454,"0",273.394292603978,0.993092292855245,0.132101366587491,"0",14.6890586176605,0.28,0.3
"326","2070","Saxifraga petraea",218444.4,12.0228889890291,47.0866337873022,1046.37,0.03,19.8222332295185,0.909441879121915,"0",42.9212152240553,0.971066767696612,0.0456448669816183,"0",5.0744350829405,0,0.02
"327","2070","Saxifraga porophylla",49744.65,9.84375308459185,46.1350002467673,2191.52,-0.72,36.5700725948451,0.277107848732425,"0",113.468773367921,0.998661477267175,0.137603816285043,"0",15.2950235599118,0.27,0.27
"328","2070","Saxifraga praetermissa",30211.67,5.41506095565374,46.3054225985927,1933.04,-0.38,232.830419234661,0.317391913689943,"0",324.008476992673,0.950317236231843,-1.13688640086352,"0",126.385817958289,0.11,0.25
"329","2070","Saxifraga pseudohirculus",1431788.82,90.1801328676837,29.01909371198,2320.2,0.11,12.9591781519231,0.999999999448855,"0",55.8540190618697,0.968444174060198,0.113036174232541,"0",12.5283810545517,0,0
"330","2070","Saxifraga pubescens",33816,4.79059667673716,47.6949809379945,1118.41,-0.44,177.379303554706,0.286162193213071,"0",244.356019904872,0.867963703457949,-0.745644062005461,"0",82.9093859636597,0.13,0.27
"331","2070","Saxifraga retusa",148867.98,2.23698120276258,49.2208512509773,973.09,-0.51,95.0685133072123,0.466310395637717,"0",29.3434518352074,0.135331528949225,-0.668176735139909,"0",74.3149328013436,0.16,0.17
"332","2070","Saxifraga reuteriana",13717.99,-6.09114252435409,36.6961827615417,639.54,-0.76,246.406333758876,0.240635741769838,"0",112.699804997437,0.273703154864988,-2.06758280285918,"0",229.483919287518,0.3,0.3
"333","2070","Saxifraga rivularis",416079.22,-7.99567725050447,69.6658193840653,531.2,0.02,52.3264929203446,0.571069100973511,"0",674.112551583494,0.997866553059109,0.452987614486702,"0",50.5329655998917,0,0.13
"334","2070","Saxifraga rotundifolia",108992.26,10.5645576131687,45.9494782480894,1724.66,-0.38,8.58366208299599,0.551533726522806,"0",115.474952584563,0.992480677642064,0.00406384741729937,"0",0.451697826224659,0.11,0.14
"335","2070","Saxifraga rufescens",162635.11,99.4673334296168,28.2727349316387,3796.21,-0.52,35.3324049864679,0.474500687144693,"0",156.269601066764,0.885189418003936,-0.111176637726359,"1",12.3211248356506,0.17,0.17
"336","2070","Saxifraga scardica",36086.2,17.3208224779273,43.3331976407584,1620.77,-0.82,7.55988362277043,0.181552088305047,"0",149.883928352979,0.96917327228589,-0.0495955462286162,"0",5.51005101763063,0.35,0.35
"337","2070","Saxifraga scleropoda",44883.18,43.5355796211855,42.5062478077867,2456.62,-0.53,31.7798350463353,0.430872477938369,"0",101.83923972685,0.999992729851094,0.265091101551242,"0",29.4464641779671,0.17,0.19
"338","2070","Saxifraga sedoides",20294.18,10.3821553386358,46.7087400578453,2426.3,-0.74,22.6750996809203,0.213158159624071,"0",146.815013043606,0.999255008429545,-0.0204458811001587,"0",2.27287369261838,0.29,0.32
"339","2070","Saxifraga seguieri",38784.7,9.77182878270762,46.5325101125016,2232.78,-0.52,6.96275424508904,0.4229920690281,"0",180.503211383212,0.995429851301039,0.0111830982835741,"0",1.24313120216842,0.17,0.19
"340","2070","Saxifraga sempervivum",49125.7,28.4633615770855,38.3506861234737,996.44,-0.56,36.8912668377334,0.296648045422098,"0",160.544942171655,0.987800482702579,-0.233831562864509,"0",25.9565530151758,0.18,0.26
"341","2070","Saxifraga serpyllifolia",1927754.34,-50.2478659483635,67.4089070411849,499.63,-0.37,443.290950242681,0.411379699469415,"0",2413.43704936496,0.996417691410298,0.436437397778832,"0",48.6734616464338,0.11,0.2
"342","2070","Saxifraga sibthorpii",244160.5,26.4960276251731,39.7174477421948,535.69,-0.37,66.7620652678631,0.626274498386235,"0",172.746087600864,0.997575002872892,-0.107229754338441,"0",11.9057449709046,0.11,0.11
"343","2070","Saxifraga signata",570121.52,99.7262061541034,32.7613808583135,3891.42,-0.28,131.311366589253,0.721555391906688,"0",130.834797427682,0.747454398492448,-0.270658698167885,"1",30.0167592220956,0.08,0.08
"344","2070","Saxifraga sinomontana",66816.63,97.9119180633147,29.1998370577281,4530.69,-0.55,29.6920994694188,0.4530961441839,"0",68.8735279450577,0.982967118762773,-0.237143541110864,"1",26.2852360845767,0.18,0.18
"345","2070","Saxifraga spathularis",49724.43,-5.05348095737247,52.3366854472397,460.66,-0.07,107.380719208852,0.43687443068569,"0",463.23117630719,0.683248857847137,-0.958809434715072,"0",106.698995693475,0.02,0.19
"346","2070","Saxifraga squarrosa",10974.17,13.2335850111857,46.2834731543624,2079.86,-0.96,141.914293156024,0.0381680015006965,"0",383.872755714608,0.906882457552336,-0.164659029545632,"0",18.3032447084858,0.56,0.56
"347","2070","Saxifraga stolonifera",489587.93,127.748720780001,33.2865355146926,431.48,0.05,256.466846997834,0.814966781671241,"0",164.038423351325,0.444850919271103,1.31598245180328,"0",145.939675405508,0,0.05
"348","2070","Saxifraga strigosa",251186.51,100.936066968627,25.3721979118686,2389.99,-0.49,179.633935348333,0.502907924630144,"0",56.9377374187478,0.137766979389892,-1.39160075183369,"0",154.174151935658,0.16,0.16
"349","2070","Saxifraga styriaca",17297.91,9.80881832342113,46.645585528179,2409.61,-0.73,24.8034729740686,0.268826816498414,"0",97.1680099678187,0.935302112028032,-0.060639535295806,"0",6.7409646908538,0.28,0.28
"350","2070","Saxifraga svalbardensis",113774.82,24.5470677001911,70.7164755949279,295.04,-0.01,68.3340290275139,0.898257418524483,"0",17.624361346216,0.114667829556324,0.582548692703199,"0",64.993411411593,0,0.03
"351","2070","Saxifraga tangutica",583837.34,98.439563841497,33.5968578650197,4323.03,-0.31,50.3667490426103,0.681517147576276,"0",29.8531161811668,0.385620363613226,-0.314615923308722,"1",34.89655471044,0.09,0.09
"352","2070","Saxifraga taygetea",10772.12,22.215628090999,41.2868447082097,1715.95,-0.77,51.9743309506896,0.218775880454911,"0",49.8732801323698,0.55778112681395,0.158652700412425,"0",17.6196391179112,0.31,0.32
"353","2070","Saxifraga taylorii",5529.45,-131.100175233645,53.2386098130841,471,-0.9,90.85748667578,0.101208664964818,"0",187.429467837171,0.993753491383127,0.61327912525342,"0",68.2487585851983,0.43,0.44
"354","2070","Saxifraga terektensis",1578670.4,94.0260604019809,58.2011934143102,978.78,-0.34,89.3956862779437,0.572343909414145,"0",821.545770723248,0.977097772555826,0.387557673889319,"0",43.1653123937602,0.1,0.13
"355","2070","Saxifraga tridactylites",492816.24,4.06906875176106,52.3771143720062,113.82,-0.51,173.039830965343,0.406698813938738,"0",294.788526026736,0.775503542234864,0.687623025092179,"0",76.5104269296223,0.16,0.2
"356","2070","Saxifraga trifurcata",8338.2,0.821776729559749,42.700393081761,1759.51,-0.83,37.5673863007341,0.161343281666386,"0",173.751596463939,0.780893553069291,-0.281394816884685,"0",31.2600491901799,0.36,0.37
"357","2070","Saxifraga tsangchanensis",133580.23,100.980723456434,25.2009701384882,2441.96,-0.53,193.756202366759,0.464805466536222,"0",16.8365732503576,0.0445355584456216,-1.47062847246778,"0",162.926597966962,0.17,0.17
"358","2070","Saxifraga umbrosa",9119.51,5.30591736694678,44.4040266106443,2228.22,-0.87,7.54887441801403,0.128081169043854,"0",363.856182508232,0.960584181570273,0.0641791928038842,"0",7.1315601870524,0.4,0.4
"359","2070","Saxifraga valdensis",47454.58,9.38589485111662,46.2768300248139,2215.05,-0.63,12.5608997955372,0.365960302247295,"0",45.7034595384697,0.974575758130787,-0.0887698242806678,"0",9.8674399706044,0.22,0.22
"360","2070","Saxifraga vayredana",85086.81,0.526043565439301,43.7779119577105,645.19,-0.38,40.2433931233375,0.621377677166027,"0",33.6719637203944,0.708249207372063,-0.230979694957767,"0",25.6641910966056,0.11,0.11
